code,interlevel,location,original,
141110014,Bgy,Shilan,TRUE,
141110015,Bgy,Tawang,TRUE,
141110016,Bgy,Wangal,TRUE,
141111000,Mun,MANKAYAN,TRUE,
141111001,Bgy,Balili,TRUE,
141111002,Bgy,Bedbed,TRUE,
141111003,Bgy,Bulalacao,TRUE,
141111004,Bgy,Cabiten,TRUE,
141111005,Bgy,Colalo,TRUE,
141111006,Bgy,Guinaoang,TRUE,
141111008,Bgy,Paco,TRUE,
141111009,Bgy,Palasaan,TRUE,
141111010,Bgy,Poblacion,TRUE,
141111011,Bgy,Sapid,TRUE,
141111012,Bgy,Tabio,TRUE,
141111013,Bgy,Taneg,TRUE,
141112000,Mun,SABLAN,TRUE,
141112002,Bgy,Bagong,TRUE,
141112003,Bgy,Balluay,TRUE,
141112004,Bgy,Banangan,TRUE,
141112005,Bgy,Banengbeng,TRUE,
141112006,Bgy,Bayabas,TRUE,
141112007,Bgy,Kamog,TRUE,
141112010,Bgy,Pappa,TRUE,
141112011,Bgy,Poblacion,TRUE,
141113000,Mun,TUBA,TRUE,
141113001,Bgy,Ansagan,TRUE,
141113002,Bgy,Camp One,TRUE,
141113003,Bgy,Camp 3,TRUE,
141113004,Bgy,Camp 4,TRUE,
141113006,Bgy,Nangalisan,TRUE,
141113007,Bgy,Poblacion,TRUE,
141113008,Bgy,San Pascual,TRUE,
141113009,Bgy,Tabaan Norte,TRUE,
141113010,Bgy,Tabaan Sur,TRUE,
141113011,Bgy,Tadiangan,TRUE,
141113012,Bgy,Taloy Norte,TRUE,
141113013,Bgy,Taloy Sur,TRUE,
141113014,Bgy,Twin Peaks,TRUE,
141114000,Mun,TUBLAY,TRUE,
141114001,Bgy,Ambassador,TRUE,
141114002,Bgy,Ambongdolan,TRUE,
141114003,Bgy,Ba-ayan,TRUE,
141114004,Bgy,Basil,TRUE,
141114005,Bgy,Daclan,TRUE,
141114006,Bgy,Caponga (Pob.),FALSE,
141114006,Bgy,Caponga,TRUE,
141114007,Bgy,Tublay Central,TRUE,
141114008,Bgy,Tuel,TRUE,
142700000,Prov,IFUGAO,TRUE,
142701000,Mun,BANAUE,TRUE,
142701001,Bgy,Amganad,TRUE,
142701002,Bgy,Anaba,TRUE,
142701003,Bgy,Bangaan,TRUE,
142701004,Bgy,Batad,TRUE,
142701005,Bgy,Bocos,TRUE,
142701007,Bgy,Banao,TRUE,
142701009,Bgy,Cambulo,TRUE,
142701010,Bgy,Ducligan,TRUE,
142701011,Bgy,Gohang,TRUE,
142701013,Bgy,Kinakin,TRUE,
142701016,Bgy,Poblacion,TRUE,
142701017,Bgy,Poitan,TRUE,
142701018,Bgy,San Fernando,TRUE,
142701021,Bgy,Balawis,TRUE,
142701022,Bgy,Ohaj,TRUE,
142701023,Bgy,Tam-an,TRUE,
142701024,Bgy,View Point,TRUE,
142701025,Bgy,Pula,TRUE,
142702000,Mun,HUNGDUAN,TRUE,
142702001,Bgy,Abatan,TRUE,
142702004,Bgy,Bangbang,TRUE,
142702010,Bgy,Maggok,TRUE,
142702011,Bgy,Poblacion,TRUE,
142702018,Bgy,Bokiawan,TRUE,
142702019,Bgy,Hapao,TRUE,
142702020,Bgy,Lubo-ong,TRUE,
142702021,Bgy,Nungulunan,TRUE,
142702022,Bgy,Ba-ang,TRUE,
142703000,Mun,KIANGAN,TRUE,
142703001,Bgy,Ambabag,TRUE,
142703004,Bgy,Baguinge,TRUE,
142703005,Bgy,Bokiawan,TRUE,
142703008,Bgy,Dalligan,TRUE,
142703009,Bgy,Duit,TRUE,
142703011,Bgy,Hucab,TRUE,
142703012,Bgy,Julongan,TRUE,
142703013,Bgy,Lingay,TRUE,
142703014,Bgy,Mungayang,TRUE,
142703015,Bgy,Nagacadan,TRUE,
142703017,Bgy,Pindongan,TRUE,
142703018,Bgy,Poblacion,TRUE,
142703020,Bgy,Tuplac,TRUE,
142703021,Bgy,Bolog,TRUE,
142704000,Mun,LAGAWE,TRUE,
142704001,Bgy,Abinuan,TRUE,
142704003,Bgy,Banga,TRUE,
142704005,Bgy,Boliwong,TRUE,
142704006,Bgy,Burnay,TRUE,
142704008,Bgy,Buyabuyan,TRUE,
142704009,Bgy,Caba,TRUE,
142704010,Bgy,Cudog,TRUE,
142704011,Bgy,Dulao,TRUE,
142704013,Bgy,Jucbong,TRUE,
142704014,Bgy,Luta,TRUE,
142704016,Bgy,Montabiong,TRUE,
142704018,Bgy,Olilicon,TRUE,
142704020,Bgy,Poblacion South,TRUE,
142704021,Bgy,Ponghal,TRUE,
142704022,Bgy,Pullaan,TRUE,
142704023,Bgy,Tungngod,TRUE,
142704024,Bgy,Tupaya,TRUE,
142704026,Bgy,Poblacion East,TRUE,
142704027,Bgy,Poblacion North,TRUE,
142704028,Bgy,Poblacion West,TRUE,
142705000,Mun,LAMUT,TRUE,
142705002,Bgy,Ambasa,TRUE,
142705004,Bgy,Hapid,TRUE,
142705005,Bgy,Lawig,TRUE,
142705006,Bgy,Lucban,TRUE,
142705007,Bgy,Mabatobato,TRUE,
142705007,Bgy,Mabatobato (Lamut),TRUE,
142705008,Bgy,Magulon,TRUE,
142705009,Bgy,Nayon,TRUE,
142705010,Bgy,Panopdopan,TRUE,
142705011,Bgy,Payawan,TRUE,
142705012,Bgy,Pieza,TRUE,
142705013,Bgy,Poblacion East,TRUE,
142705014,Bgy,Pugol (Ifugao Reservation),TRUE,
142705014,Bgy,Pugol,TRUE,
142705014,Bgy,Ifugao Reservation,TRUE,
142705015,Bgy,Salamague,TRUE,
142705016,Bgy,Bimpal,TRUE,
142705017,Bgy,Holowon,TRUE,
142705018,Bgy,Poblacion West,TRUE,
142705019,Bgy,Sanafe,TRUE,
142705020,Bgy,Umilag,TRUE,
142706000,Mun,MAYOYAO,TRUE,
142706001,Bgy,Aduyongan,TRUE,
142706002,Bgy,Alimit,TRUE,
142706003,Bgy,Ayangan,TRUE,
142706004,Bgy,Balangbang,TRUE,
142706005,Bgy,Banao,TRUE,
142706006,Bgy,Banhal,TRUE,
142706007,Bgy,Bongan,TRUE,
142706009,Bgy,Buninan,TRUE,
142706010,Bgy,Chaya,TRUE,
142706011,Bgy,Chumang,TRUE,
142706014,Bgy,Guinihon,TRUE,
142706015,Bgy,Inwaloy,TRUE,
142706018,Bgy,Langayan,TRUE,
142706019,Bgy,Liwo,TRUE,
142706020,Bgy,Maga,TRUE,
142706021,Bgy,Magulon,TRUE,
142706022,Bgy,Mapawoy,TRUE,
142706023,Bgy,Mayoyao Proper,TRUE,
142706024,Bgy,Mongol,TRUE,
142706025,Bgy,Nalbu,TRUE,
142706026,Bgy,Nattum,TRUE,
142706027,Bgy,Palaad,TRUE,
142706028,Bgy,Poblacion,TRUE,
142706030,Bgy,Talboc,TRUE,
142706033,Bgy,Tulaed,TRUE,
142706035,Bgy,Bato-Alatbang,TRUE,
142706036,Bgy,Epeng,TRUE,
142707000,Mun,POTIA,FALSE,
142707000,Mun,ALFONSO LISTA,FALSE,
142707000,Mun,ALFONSO LISTA (POTIA),TRUE,
142707001,Bgy,Bangar,TRUE,
142707002,Bgy,Busilac,TRUE,
142707003,Bgy,Calimag,TRUE,
142707004,Bgy,Calupaan,TRUE,
142707005,Bgy,Caragasan,TRUE,
142707006,Bgy,Dolowog,TRUE,
142707007,Bgy,Kiling,TRUE,
142707008,Bgy,Namnama,TRUE,
142707009,Bgy,Namillangan,TRUE,
142707010,Bgy,Pinto,TRUE,
142707011,Bgy,Poblacion,TRUE,
142707013,Bgy,San Jose,TRUE,
142707014,Bgy,San Juan,TRUE,
142707015,Bgy,San Marcos,TRUE,
142707016,Bgy,San Quintin,TRUE,
142707017,Bgy,Santa Maria,TRUE,
142707018,Bgy,Cabicalan,TRUE,
142707018,Bgy,Santo Domingo (Cabicalan),TRUE,
142707018,Bgy,Santo Domingo,TRUE,
142707019,Bgy,Little Tadian,TRUE,
142707020,Bgy,Ngileb,TRUE,
142707021,Bgy,Laya,TRUE,
142708000,Mun,AGUINALDO,TRUE,
142708001,Bgy,Awayan,TRUE,
142708002,Bgy,Bunhian,TRUE,
142708003,Bgy,Butac,TRUE,
142708004,Bgy,Chalalo,TRUE,
142708005,Bgy,Damag,TRUE,
142708006,Bgy,Galonogon,TRUE,
142708007,Bgy,Halag,TRUE,
142708008,Bgy,Itab,TRUE,
142708009,Bgy,Jacmal,TRUE,
142708010,Bgy,Majlong,TRUE,
142708011,Bgy,Mongayang,TRUE,
142708012,Bgy,Posnaan,TRUE,
142708013,Bgy,Ta-ang,TRUE,
142708014,Bgy,Talite,TRUE,
142708015,Bgy,Ubao,TRUE,
142708016,Bgy,Buwag,TRUE,
142709000,Mun,HINGYON,TRUE,
142709001,Bgy,Anao,TRUE,
142709002,Bgy,Bangtinon,TRUE,
142709003,Bgy,Bitu,TRUE,
142709004,Bgy,Cababuyan,TRUE,
142709005,Bgy,Mompolia,TRUE,
142709006,Bgy,Namulditan,TRUE,
142709007,Bgy,O-ong,TRUE,
142709008,Bgy,Piwong,TRUE,
142709009,Bgy,Poblacion (Hingyon),TRUE,
142709009,Bgy,Poblacion,TRUE,
142709010,Bgy,Ubuag,TRUE,
142709011,Bgy,Umalbong,TRUE,
142709012,Bgy,Northern Cababuyan,TRUE,
142710000,Mun,TINOC,TRUE,
142710001,Bgy,Ahin,TRUE,
142710002,Bgy,Ap-apid,TRUE,
142710003,Bgy,Binablayan,TRUE,
142710004,Bgy,Danggo,TRUE,
142710005,Bgy,Eheb,TRUE,
142710006,Bgy,Gumhang,TRUE,
142710007,Bgy,Impugong,TRUE,
142710008,Bgy,Luhong,TRUE,
142710009,Bgy,Tinoc,TRUE,
142710010,Bgy,Tukucan,TRUE,
142710011,Bgy,Tulludan,TRUE,
142710012,Bgy,Wangwang,TRUE,
142711000,Mun,ASIPULO,TRUE,
142711001,Bgy,Amduntog,TRUE,
142711002,Bgy,Antipolo,TRUE,
142711003,Bgy,Camandag,TRUE,
142711004,Bgy,Cawayan,TRUE,
142711005,Bgy,Hallap,TRUE,
142711006,Bgy,Namal,TRUE,
142711007,Bgy,Nungawa,TRUE,
142711008,Bgy,Panubtuban,TRUE,
142711009,Bgy,Pula,TRUE,
142711010,Bgy,Liwon,TRUE,
143200000,Prov,KALINGA,TRUE,
143201000,Mun,BALBALAN,TRUE,
143201001,Bgy,Ababa-an,TRUE,
143201002,Bgy,Balantoy,TRUE,
143201003,Bgy,Balbalan Proper,TRUE,
143201004,Bgy,Balbalasang,TRUE,
143201005,Bgy,Buaya,TRUE,
143201006,Bgy,Dao-angan,TRUE,
143201007,Bgy,Gawa-an,TRUE,
143201009,Bgy,Mabaca,TRUE,
143201010,Bgy,Maling,TRUE,
143201010,Bgy,Kabugao,TRUE,
143201010,Bgy,Maling (Kabugao),TRUE,
143201011,Bgy,Pantikian,TRUE,
143201012,Bgy,Poswoy,TRUE,
143201013,Bgy,Poblacion,TRUE,
143201013,Bgy,Salegseg,TRUE,
143201013,Bgy,Poblacion (Salegseg),TRUE,
143201015,Bgy,Talalang,TRUE,
143201016,Bgy,Tawang,TRUE,
143206000,Mun,LUBUAGAN,TRUE,
143206001,Bgy,Dangoy,TRUE,
143206002,Bgy,Mabilong,TRUE,
143206003,Bgy,Mabongtot,TRUE,
143206004,Bgy,Poblacion,TRUE,
143206005,Bgy,Tanglag,TRUE,
143206006,Bgy,Lower Uma,TRUE,
143206007,Bgy,Upper Uma,TRUE,
143206008,Bgy,Antonio Canao,TRUE,
143206009,Bgy,Uma del Norte,TRUE,
143206009,Bgy,Western Luna Uma,TRUE,
143206009,Bgy,Uma del Norte (Western Luna Uma),TRUE,
143208000,Mun,PASIL,TRUE,
143208001,Bgy,Ableg,TRUE,
143208002,Bgy,Balatoc,TRUE,
143208003,Bgy,Balinciagao Norte,TRUE,
143208005,Bgy,Cagaluan,TRUE,
143208007,Bgy,Colayo,TRUE,
143208008,Bgy,Dalupa,TRUE,
143208009,Bgy,Dangtalan,TRUE,
143208010,Bgy,Galdang (Casaloan),TRUE,
143208010,Bgy,Casaloan,TRUE,
143208010,Bgy,Galdang,TRUE,
143208011,Bgy,Guina-ang,TRUE,
143208011,Bgy,Guina-ang (Pob.),FALSE,
143208012,Bgy,Magsilay,TRUE,
143208013,Bgy,Malucsad,TRUE,
143208014,Bgy,Pugong,TRUE,
143208015,Bgy,Balenciagao Sur,TRUE,
143208016,Bgy,Bagtayan,TRUE,
143209000,Mun,PINUKPUK,TRUE,
143209001,Bgy,Aciga,TRUE,
143209002,Bgy,Allaguia,TRUE,
143209003,Bgy,Ammacian,TRUE,
143209004,Bgy,Apatan,TRUE,
143209005,Bgy,Ba-ay,TRUE,
143209006,Bgy,Ballayangon,TRUE,
143209007,Bgy,Bayao,TRUE,
143209008,Bgy,Wagud,TRUE,
143209009,Bgy,Camalog,TRUE,
143209010,Bgy,Katabbogan,TRUE,
143209011,Bgy,Dugpa,TRUE,
143209012,Bgy,Cawagayan,TRUE,
143209013,Bgy,Asibanglan,TRUE,
143209014,Bgy,Limos,TRUE,
143209015,Bgy,Magaogao,TRUE,
143209016,Bgy,Malagnat,TRUE,
143209018,Bgy,Mapaco,TRUE,
143209019,Bgy,Pakawit,TRUE,
143209020,Bgy,Pinukpuk Junction,TRUE,
143209021,Bgy,Socbot,TRUE,
143209022,Bgy,Taga (Pob.),FALSE,
143209022,Bgy,Taga,TRUE,
143209023,Bgy,Pinococ,TRUE,
143209024,Bgy,Taggay,TRUE,
143211000,Mun,RIZAL,FALSE,
143211000,Mun,LIWAN,FALSE,
143211000,Mun,RIZAL (LIWAN),TRUE,
143211001,Bgy,Babalag East (Pob.),FALSE,
143211001,Bgy,Babalag East,TRUE,
143211002,Bgy,Calaocan,TRUE,
143211005,Bgy,Kinama,TRUE,
143211006,Bgy,Liwan East,TRUE,
143211007,Bgy,Liwan West,TRUE,
143211008,Bgy,Macutay,TRUE,
143211011,Bgy,San Pascual,TRUE,
143211012,Bgy,San Quintin,TRUE,
143211014,Bgy,Santor,TRUE,
143211015,Bgy,Babalag West (Pob.),FALSE,
143211015,Bgy,Babalag West,TRUE,
143211016,Bgy,Bulbol,TRUE,
143211017,Bgy,Romualdez,TRUE,
143211018,Bgy,San Francisco,TRUE,
143211019,Bgy,San Pedro,TRUE,
143213000,City,TABUK,TRUE,
143213001,Bgy,Agbannawag,TRUE,
143213002,Bgy,Amlao,TRUE,
143213003,Bgy,Appas,TRUE,
143213004,Bgy,Bagumbayan,TRUE,
143213005,Bgy,Balawag,TRUE,
143213006,Bgy,Balong,TRUE,
143213007,Bgy,Bantay,TRUE,
143213008,Bgy,Bulanao,TRUE,
143213009,Bgy,Cabaritan,TRUE,
143213010,Bgy,Cabaruan,TRUE,
143213011,Bgy,Calaccad,TRUE,
143213012,Bgy,Calanan,TRUE,
143213013,Bgy,Dilag,TRUE,
143213014,Bgy,Dupag,TRUE,
143213015,Bgy,Gobgob,TRUE,
143213016,Bgy,Guilayon,TRUE,
143213017,Bgy,Lanna,TRUE,
143213018,Bgy,Laya East,TRUE,
143213019,Bgy,Laya West,TRUE,
143213020,Bgy,Lucog,TRUE,
143213021,Bgy,Magnao,TRUE,
143213022,Bgy,Magsaysay,TRUE,
143213023,Bgy,Malalao,TRUE,
143213024,Bgy,Masablang,TRUE,
143213025,Bgy,Nambaran,TRUE,
143213026,Bgy,Nambucayan,TRUE,
143213027,Bgy,Naneng,TRUE,
143213029,Bgy,Dagupan Centro (Pob.),FALSE,
143213029,Bgy,Dagupan Centro,TRUE,
143213030,Bgy,San Juan,TRUE,
143213031,Bgy,Suyang,TRUE,
143213032,Bgy,Tuga,TRUE,
143213033,Bgy,Bado Dangwa,TRUE,
143213034,Bgy,Bulo,TRUE,
143213035,Bgy,Casigayan,TRUE,
143213036,Bgy,Cudal,TRUE,
143213037,Bgy,Dagupan Weste,TRUE,
143213038,Bgy,Lacnog,TRUE,
143213039,Bgy,Malin-awa,TRUE,
143213040,Bgy,New Tanglag,TRUE,
143213041,Bgy,San Julian,TRUE,
143213042,Bgy,Bulanao Norte,TRUE,
143213043,Bgy,Ipil,TRUE,
143214000,Mun,TANUDAN,TRUE,
143214001,Bgy,Anggacan,TRUE,
143214002,Bgy,Babbanoy,TRUE,
143214003,Bgy,Dacalan,TRUE,
143214004,Bgy,Gaang,TRUE,
143214005,Bgy,Lower Mangali,TRUE,
143214006,Bgy,Lower Taloctoc,TRUE,
143214007,Bgy,Lower Lubo,TRUE,
143214008,Bgy,Upper Lubo,TRUE,
143214009,Bgy,Mabaca,TRUE,
143214010,Bgy,Pangol,TRUE,
143214011,Bgy,Poblacion,TRUE,
143214013,Bgy,Upper Taloctoc,TRUE,
143214014,Bgy,Anggacan Sur,TRUE,
143214015,Bgy,Dupligan,TRUE,
143214016,Bgy,Lay-asan,TRUE,
143214017,Bgy,Mangali Centro,TRUE,
143215000,Mun,TINGLAYAN,TRUE,
143215001,Bgy,Ambato Legleg,TRUE,
143215003,Bgy,Bangad Centro,TRUE,
143215004,Bgy,Basao,TRUE,
143215006,Bgy,Belong Manubal,TRUE,
143215007,Bgy,Butbut,TRUE,
143215007,Bgy,Butbut-Ngibat,TRUE,
143215007,Bgy,Butbut (Butbut-Ngibat),TRUE,
143215008,Bgy,Bugnay,TRUE,
143215009,Bgy,Buscalan (Buscalan-Locong),TRUE,
143215009,Bgy,Buscalan,TRUE,
143215009,Bgy,Buscalan-Locong,TRUE,
143215010,Bgy,Dananao,TRUE,
143215011,Bgy,Loccong,TRUE,
143215012,Bgy,Luplupa,TRUE,
143215013,Bgy,Mallango,TRUE,
143215014,Bgy,Poblacion,TRUE,
143215016,Bgy,Sumadel 1,TRUE,
143215017,Bgy,Sumadel 2,TRUE,
143215018,Bgy,Tulgao East,TRUE,
143215019,Bgy,Tulgao West,TRUE,
143215020,Bgy,Upper Bangad,TRUE,
143215021,Bgy,Ngibat,TRUE,
143215022,Bgy,Old Tinglayan,TRUE,
143215023,Bgy,Lower Bangad,TRUE,
144400000,Prov,MOUNTAIN PROVINCE,TRUE,
144401000,Mun,BARLIG,TRUE,
144401001,Bgy,Chupac,TRUE,
144401002,Bgy,Fiangtin,TRUE,
144401003,Bgy,Kaleo,TRUE,
144401005,Bgy,Latang,TRUE,
144401006,Bgy,Lias Kanluran,TRUE,
144401007,Bgy,Lingoy,TRUE,
144401008,Bgy,Lunas,TRUE,
144401009,Bgy,Macalana,TRUE,
144401010,Bgy,Ogoog,TRUE,
144401011,Bgy,Gawana,TRUE,
144401011,Bgy,Gawana (Pob.),FALSE,
144401012,Bgy,Lias Silangan,TRUE,
144402000,Mun,BAUKO,TRUE,
144402001,Bgy,Abatan,TRUE,
144402002,Bgy,Bagnen Oriente,TRUE,
144402003,Bgy,Bagnen Proper,TRUE,
144402004,Bgy,Balintaugan,TRUE,
144402005,Bgy,Banao,TRUE,
144402006,Bgy,Bila,TRUE,
144402006,Bgy,Bua,TRUE,
144402006,Bgy,Bila (Bua),TRUE,
144402007,Bgy,Guinzadan Central,TRUE,
144402008,Bgy,Guinzadan Norte,TRUE,
144402009,Bgy,Guinzadan Sur,TRUE,
144402010,Bgy,Lagawa,TRUE,
144402011,Bgy,Leseb,TRUE,
144402012,Bgy,Mabaay,TRUE,
144402013,Bgy,Mayag,TRUE,
144402014,Bgy,Monamon Norte,TRUE,
144402015,Bgy,Monamon Sur,TRUE,
144402016,Bgy,Mount Data,TRUE,
144402018,Bgy,Otucan Norte,TRUE,
144402019,Bgy,Otucan Sur,TRUE,
144402020,Bgy,Poblacion,TRUE,
144402020,Bgy,Poblacion (Bauko),TRUE,
144402021,Bgy,Sadsadan,TRUE,
144402022,Bgy,Sinto,TRUE,
144402023,Bgy,Tapapan,TRUE,
144403000,Mun,BESAO,TRUE,
144403001,Bgy,Agawa,TRUE,
144403002,Bgy,Ambaguio,TRUE,
144403003,Bgy,Banguitan,TRUE,
144403004,Bgy,Besao East (Besao Proper),TRUE,
144403004,Bgy,Besao East,TRUE,
144403004,Bgy,Besao Proper,TRUE,
144403005,Bgy,Besao West,TRUE,
144403006,Bgy,Catengan,TRUE,
144403007,Bgy,Gueday,TRUE,
144403009,Bgy,Lacmaan,TRUE,
144403010,Bgy,Laylaya,TRUE,
144403011,Bgy,Padangan,TRUE,
144403012,Bgy,Payeo,TRUE,
144403013,Bgy,Suquib,TRUE,
144403014,Bgy,Tamboan,TRUE,
144403015,Bgy,Kin-iway (Pob.),FALSE,
144403015,Bgy,Kin-iway,TRUE,
144404000,Mun,BONTOC,TRUE,
144404001,Bgy,Alab Proper,TRUE,
144404002,Bgy,Alab Oriente,TRUE,
144404003,Bgy,Balili,TRUE,
144404004,Bgy,Bayyo,TRUE,
144404005,Bgy,Bontoc Ili,TRUE,
144404006,Bgy,Caneo,TRUE,
144404007,Bgy,Dalican,TRUE,
144404009,Bgy,Gonogon,TRUE,
144404010,Bgy,Guinaang,TRUE,
144404011,Bgy,Mainit,TRUE,
144404012,Bgy,Maligcong,TRUE,
144404013,Bgy,Samoki,TRUE,
144404014,Bgy,Talubin,TRUE,
144404015,Bgy,Tocucan,TRUE,
144404016,Bgy,Poblacion (Bontoc),TRUE,
144404016,Bgy,Poblacion,TRUE,
144404017,Bgy,Calutit,TRUE,
144405000,Mun,NATONIN,TRUE,
144405001,Bgy,Alunogan,TRUE,
144405002,Bgy,Balangao,TRUE,
144405003,Bgy,Banao,TRUE,
144405004,Bgy,Banawal,TRUE,
144405005,Bgy,Butac,TRUE,
144405006,Bgy,Maducayan,TRUE,
144405007,Bgy,Poblacion,TRUE,
144405008,Bgy,Saliok,TRUE,
144405009,Bgy,Santa Isabel,TRUE,
144405010,Bgy,Tonglayan,TRUE,
144405011,Bgy,Pudo,TRUE,
144406000,Mun,PARACELIS,TRUE,
144406001,Bgy,Anonat,TRUE,
144406002,Bgy,Bacarni,TRUE,
144406003,Bgy,Bananao,TRUE,
144406004,Bgy,Bantay,TRUE,
144406005,Bgy,Butigue,TRUE,
144406006,Bgy,Bunot,TRUE,
144406007,Bgy,Buringal,TRUE,
144406008,Bgy,Palitod,TRUE,
144406009,Bgy,Poblacion,TRUE,
144407000,Mun,SABANGAN,TRUE,
144407001,Bgy,Bao-angan,TRUE,
144407002,Bgy,Bun-ayan,TRUE,
144407003,Bgy,Busa,TRUE,
144407004,Bgy,Camatagan,TRUE,
144407005,Bgy,Capinitan,TRUE,
144407006,Bgy,Data,TRUE,
144407007,Bgy,Gayang,TRUE,
144407008,Bgy,Lagan,TRUE,
144407009,Bgy,Losad,TRUE,
144407010,Bgy,Namatec,TRUE,
144407011,Bgy,Napua,TRUE,
144407012,Bgy,Pingad,TRUE,
144407013,Bgy,Poblacion,TRUE,
144407014,Bgy,Supang,TRUE,
144407015,Bgy,Tambingan,TRUE,
144408000,Mun,SADANGA,TRUE,
144408001,Bgy,Anabel,TRUE,
144408002,Bgy,Belwang,TRUE,
144408003,Bgy,Betwagan,TRUE,
144408004,Bgy,Bekigan,TRUE,
144408005,Bgy,Poblacion,TRUE,
144408006,Bgy,Sacasacan,TRUE,
144408007,Bgy,Saclit,TRUE,
144408008,Bgy,Demang,TRUE,
144409000,Mun,SAGADA,TRUE,
144409001,Bgy,Aguid,TRUE,
144409002,Bgy,Tetepan Sur,TRUE,
144409003,Bgy,Ambasing,TRUE,
144409004,Bgy,Angkeling,TRUE,
144409005,Bgy,Antadao,TRUE,
144409006,Bgy,Balugan,TRUE,
144409007,Bgy,Bangaan,TRUE,
144409008,Bgy,Dagdag (Pob.),FALSE,
144409008,Bgy,Dagdag,TRUE,
144409009,Bgy,Demang,TRUE,
144409009,Bgy,Demang (Pob.),FALSE,
144409010,Bgy,Fidelisan,TRUE,
144409011,Bgy,Kilong,TRUE,
144409012,Bgy,Madongo,TRUE,
144409014,Bgy,Poblacion (Patay),TRUE,
144409014,Bgy,Poblacion,TRUE,
144409014,Bgy,Patay,TRUE,
144409015,Bgy,Pide,TRUE,
144409017,Bgy,Nacagang,TRUE,
144409018,Bgy,Suyo,TRUE,
144409019,Bgy,Taccong,TRUE,
144409020,Bgy,Tanulong,TRUE,
144409022,Bgy,Tetepan Norte,TRUE,
144410000,Mun,TADIAN,TRUE,
144410002,Bgy,Balaoa,TRUE,
144410003,Bgy,Banaao,TRUE,
144410004,Bgy,Bantey,TRUE,
144410005,Bgy,Batayan,TRUE,
144410006,Bgy,Bunga,TRUE,
144410007,Bgy,Cadad-anan,TRUE,
144410008,Bgy,Cagubatan,TRUE,
144410009,Bgy,Duagan,TRUE,
144410010,Bgy,Dacudac,TRUE,
144410011,Bgy,Kayan East,TRUE,
144410012,Bgy,Lenga,TRUE,
144410013,Bgy,Lubon,TRUE,
144410014,Bgy,Mabalite,TRUE,
144410015,Bgy,Masla,TRUE,
144410016,Bgy,Pandayan,TRUE,
144410017,Bgy,Poblacion,TRUE,
144410018,Bgy,Sumadel,TRUE,
144410019,Bgy,Tue,TRUE,
144410020,Bgy,Kayan West,TRUE,
148100000,Prov,APAYAO,TRUE,
148101000,Mun,CALANASAN,FALSE,
148101000,Mun,CALANASAN (BAYAG),TRUE,
148101000,Mun,BAYAG,FALSE,
148101001,Bgy,Butao,TRUE,
148101002,Bgy,Cadaclan,TRUE,
148101003,Bgy,Langnao,TRUE,
148101004,Bgy,Lubong,TRUE,
148101005,Bgy,Naguilian,TRUE,
148101006,Bgy,Namaltugan,TRUE,
148101007,Bgy,Poblacion,TRUE,
148101008,Bgy,Sabangan,TRUE,
148101009,Bgy,Santa Filomena,TRUE,
148101010,Bgy,Tubongan,TRUE,
148101011,Bgy,Tanglagan,TRUE,
148101012,Bgy,Tubang,TRUE,
148101013,Bgy,Don Roque Ablan Sr.,TRUE,
148101014,Bgy,Eleazar,TRUE,
148101015,Bgy,Eva Puzon,TRUE,
148101016,Bgy,Kabugawan,TRUE,
148101017,Bgy,Macalino,TRUE,
148101018,Bgy,Santa Elena,TRUE,
148102000,Mun,CONNER,TRUE,
148102001,Bgy,Allangigan,TRUE,
148102002,Bgy,Buluan,TRUE,
148102003,Bgy,Caglayan,TRUE,
148102003,Bgy,New Pob.,TRUE,
148102003,Bgy,Caglayan (New Pob.),TRUE,
148102004,Bgy,Calafug,TRUE,
148102005,Bgy,Cupis,TRUE,
148102006,Bgy,Daga,TRUE,
148102007,Bgy,Guinamgaman,TRUE,
148102008,Bgy,Karikitan,TRUE,
148102009,Bgy,Katablangan,TRUE,
148102010,Bgy,Malama,TRUE,
148102011,Bgy,Manag,TRUE,
148102012,Bgy,Nabuangan,TRUE,
148102013,Bgy,Paddaoan,TRUE,
148102014,Bgy,Puguin,TRUE,
148102015,Bgy,Ripang,TRUE,
148102015,Bgy,Old Pob.,TRUE,
148102015,Bgy,Ripang (Old Pob.),TRUE,
148102016,Bgy,Sacpil,TRUE,
148102017,Bgy,Talifugo,TRUE,
148102018,Bgy,Banban,TRUE,
148102019,Bgy,Guinaang,TRUE,
148102020,Bgy,Ili,TRUE,
148102021,Bgy,Mawegui,TRUE,
148103000,Mun,FLORA,TRUE,
148103001,Bgy,Allig,TRUE,
148103002,Bgy,Anninipan,TRUE,
148103003,Bgy,Atok,TRUE,
148103004,Bgy,Bagutong,TRUE,
148103005,Bgy,Balasi,TRUE,
148103006,Bgy,Balluyan,TRUE,
148103008,Bgy,Malayugan,TRUE,
148103009,Bgy,Malubibit Norte,TRUE,
148103010,Bgy,Poblacion East,TRUE,
148103011,Bgy,Tamalunog,TRUE,
148103012,Bgy,Mallig,TRUE,
148103013,Bgy,Malubibit Sur,TRUE,
148103014,Bgy,Poblacion West,TRUE,
148103015,Bgy,San Jose,TRUE,
148103016,Bgy,Santa Maria,TRUE,
148103017,Bgy,Upper Atok,TRUE,
148103017,Bgy,Coliman,TRUE,
148103017,Bgy,Upper Atok (Coliman),TRUE,
